created_at,pm25_ugm3_actual_t60,pm25_ugm3_forecast_t60,pm10_ugm3_actual_t60,pm10_ugm3_forecast_t60,co_ugm3_actual_t60,co_ugm3_forecast_t60,no2_ugm3_actual_t60,no2_ugm3_forecast_t60,o3_ugm3_actual_t60,o3_ugm3_forecast_t60,forecast_at
2026-09-06 00:27:00+00:00,22.81,19.39936,26.75,18.761265,2457.11,2661.694,0.65,9.790823,19.63,19.997408,2026-09-06 01:27:00+00:00
2026-09-06 00:28:00+00:00,14.96,19.373827,19.66,18.183851,2660.2,2700.1533,1.19,9.052659,20.8,20.038536,2026-09-06 01:28:00+00:00
2026-09-06 00:29:00+00:00,28.34,16.548388,31.16,17.691181,2786.29,2670.196,0.0,9.846999,19.63,20.102953,2026-09-06 01:29:00+00:00
2026-09-06 00:30:00+00:00,17.5,17.868408,16.68,19.249321,2425.66,2777.9424,0.0,14.60335,19.69,20.054085,2026-09-06 01:30:00+00:00
2026-09-06 00:31:00+00:00,12.47,17.488188,12.6,19.678352,2803.61,2649.6345,0.0,18.003641,19.67,20.074095,2026-09-06 01:31:00+00:00
2026-09-06 00:32:00+00:00,15.85,16.210762,13.93,18.100225,2710.89,2670.378,0.0,13.265024,19.63,20.064238,2026-09-06 01:32:00+00:00
2026-09-06 00:33:00+00:00,10.74,16.964458,13.9,19.700115,2724.81,2650.1313,0.0,12.600713,20.45,20.061436,2026-09-06 01:33:00+00:00
2026-09-06 00:34:00+00:00,17.14,12.824392,22.05,16.33332,2370.75,2659.9998,0.0,8.6756935,19.63,20.023993,2026-09-06 01:34:00+00:00
2026-09-06 00:35:00+00:00,19.96,17.131693,21.9,19.860397,2522.49,2604.5854,0.0,9.090663,19.63,20.1478,2026-09-06 01:35:00+00:00
2026-09-06 00:36:00+00:00,18.05,17.421568,23.14,20.08874,2643.7,2622.7944,0.0,9.166182,19.63,20.130404,2026-09-06 01:36:00+00:00
2026-09-06 00:37:00+00:00,24.64,17.83618,27.98,21.165731,2611.0,2664.5002,0.0,15.5736,19.63,20.165096,2026-09-06 01:37:00+00:00
2026-09-06 00:38:00+00:00,25.25,17.735428,26.82,21.437727,2626.93,2597.763,0.0,15.608356,21.12,20.09849,2026-09-06 01:38:00+00:00
2026-09-06 00:39:00+00:00,12.28,17.700733,13.81,21.101938,2783.87,2621.2017,0.0,26.719933,20.26,20.07236,2026-09-06 01:39:00+00:00
2026-09-06 00:40:00+00:00,13.1,18.732513,16.44,19.66261,2560.79,2858.1487,0.0,26.755293,19.63,19.7761,2026-09-06 01:40:00+00:00
2026-09-06 00:41:00+00:00,8.0,17.729746,12.72,21.407127,2812.02,2919.0188,0.08,39.487797,19.63,19.988409,2026-09-06 01:41:00+00:00
2026-09-06 00:42:00+00:00,18.6,16.465433,18.9,20.118221,2574.32,3055.5876,0.0,31.83741,19.63,19.68488,2026-09-06 01:42:00+00:00
2026-09-06 00:43:00+00:00,8.0,20.441885,11.15,23.233595,2531.22,3042.8406,0.0,33.187107,19.63,20.008018,2026-09-06 01:43:00+00:00
2026-09-06 00:44:00+00:00,14.6,13.880637,18.34,17.406925,2674.28,3015.5615,0.0,17.823915,19.63,20.2021,2026-09-06 01:44:00+00:00
2026-09-06 00:45:00+00:00,10.18,16.671907,9.93,19.204287,2609.79,3128.988,0.0,11.233494,19.63,20.101076,2026-09-06 01:45:00+00:00
2026-09-06 00:46:00+00:00,17.31,19.354898,24.38,20.396368,2755.96,3215.909,0.0,4.0930943,19.63,20.113869,2026-09-06 01:46:00+00:00
2026-09-06 00:47:00+00:00,21.3,22.358286,25.32,23.44722,2738.61,3169.549,0.0,5.821928,19.63,20.173096,2026-09-06 01:47:00+00:00
2026-09-06 00:48:00+00:00,21.68,27.81135,21.17,25.304758,2766.72,3155.5115,0.0,8.028807,19.63,20.731558,2026-09-06 01:48:00+00:00
2026-09-06 00:49:00+00:00,15.59,25.89469,16.01,25.907745,2706.17,3173.6716,0.0,8.186615,20.78,20.18258,2026-09-06 01:49:00+00:00
2026-09-06 00:50:00+00:00,20.4,22.604761,23.76,23.175331,2398.97,3177.203,0.0,12.855367,19.97,20.037512,2026-09-06 01:50:00+00:00
2026-09-06 00:51:00+00:00,17.48,20.825064,21.53,21.059355,2751.25,3133.3796,0.66,13.2933035,19.83,20.060379,2026-09-06 01:51:00+00:00
2026-09-06 00:52:00+00:00,15.37,23.031164,18.81,22.605028,2508.29,3200.0571,0.0,9.899338,20.7,19.893354,2026-09-06 01:52:00+00:00
2026-09-06 00:53:00+00:00,11.54,22.425573,15.1,23.775103,2754.92,3157.044,0.0,9.451076,19.63,19.97724,2026-09-06 01:53:00+00:00
2026-09-06 00:54:00+00:00,12.93,20.032686,19.95,20.860813,2452.94,3181.6155,0.0,10.542899,20.73,19.924871,2026-09-06 01:54:00+00:00
2026-09-06 00:55:00+00:00,14.01,18.583542,13.5,19.344587,2765.11,3101.6091,0.0,14.025709,19.63,19.871267,2026-09-06 01:55:00+00:00
2026-09-06 00:56:00+00:00,18.41,19.885626,19.56,19.80427,2391.26,3149.9092,1.43,13.919039,19.87,19.970945,2026-09-06 01:56:00+00:00
2026-09-06 00:57:00+00:00,21.65,19.999285,21.21,21.381811,2631.19,3117.2805,0.0,10.677642,19.63,19.9531,2026-09-06 01:57:00+00:00
2026-09-06 00:58:00+00:00,8.0,21.751387,9.4,20.553822,2621.22,3090.8076,0.0,9.804204,19.98,20.794851,2026-09-06 01:58:00+00:00
2026-09-06 00:59:00+00:00,23.02,23.670717,30.27,21.03067,2652.73,3223.9849,0.0,10.406125,19.81,19.997194,2026-09-06 01:59:00+00:00
2026-09-06 01:00:00+00:00,14.13,20.899181,16.02,21.980452,2576.84,3333.3594,0.0,13.794601,19.63,19.550472,2026-09-06 02:00:00+00:00
2026-09-06 01:01:00+00:00,10.9,22.777748,11.82,22.014454,2474.24,3681.4653,0.17,11.287391,19.63,19.255285,2026-09-06 02:01:00+00:00
2026-09-06 01:02:00+00:00,13.85,21.877018,17.33,21.775713,2525.71,2724.6567,0.0,9.323651,19.63,19.637558,2026-09-06 02:02:00+00:00
2026-09-06 01:03:00+00:00,11.71,21.231647,16.53,19.816816,2508.04,2703.7559,0.0,9.344364,19.63,19.764706,2026-09-06 02:03:00+00:00
2026-09-06 01:04:00+00:00,9.05,17.035189,7.5,18.265474,2423.12,2725.524,0.0,4.1537476,19.63,19.959555,2026-09-06 02:04:00+00:00
2026-09-06 01:05:00+00:00,8.0,17.382061,10.24,18.67331,2812.88,2754.6985,0.0,2.9453604,19.63,19.699844,2026-09-06 02:05:00+00:00
2026-09-06 01:06:00+00:00,15.18,16.434454,18.72,19.389755,2854.09,2686.032,0.0,2.7757366,20.85,20.05157,2026-09-06 02:06:00+00:00
2026-09-06 01:07:00+00:00,14.03,20.136385,15.64,19.993967,2686.12,2700.9666,0.0,2.6849773,20.94,19.994432,2026-09-06 02:07:00+00:00
2026-09-06 01:08:00+00:00,8.0,18.858095,8.32,21.007092,2515.38,2694.8457,0.0,1.5939344,20.17,20.004873,2026-09-06 02:08:00+00:00
2026-09-06 01:09:00+00:00,27.41,17.211924,32.45,17.521236,2538.46,2711.1948,0.0,3.0888205,19.63,19.72775,2026-09-06 02:09:00+00:00
2026-09-06 01:10:00+00:00,25.89,16.755848,31.1,19.470608,2630.58,2702.2483,0.0,4.2680593,20.94,19.723114,2026-09-06 02:10:00+00:00
2026-09-06 01:11:00+00:00,15.96,19.009478,25.0,21.430918,2774.49,2701.6982,1.07,4.017132,19.65,19.83121,2026-09-06 02:11:00+00:00
2026-09-06 01:12:00+00:00,13.84,40.27058,16.15,46.501987,2506.38,2699.6763,0.75,4.232279,19.63,20.063791,2026-09-06 02:12:00+00:00
2026-09-06 01:13:00+00:00,15.0,14.917068,14.14,17.65802,2770.87,2659.569,0.0,3.8179326,19.67,20.1178,2026-09-06 02:13:00+00:00
2026-09-06 01:14:00+00:00,9.08,16.545208,14.68,19.04921,2718.11,2706.031,0.0,3.397896,19.84,19.701052,2026-09-06 02:14:00+00:00
2026-09-06 01:15:00+00:00,21.49,16.035002,25.25,19.358482,2544.73,2797.677,0.0,4.3673215,19.63,19.763926,2026-09-06 02:15:00+00:00
2026-09-06 01:16:00+00:00,24.93,14.979583,29.21,18.187075,2657.64,2662.59,0.51,4.0332303,20.58,19.99697,2026-09-06 02:16:00+00:00
2026-09-06 01:17:00+00:00,21.89,15.322716,25.08,18.93756,2664.64,2804.7742,1.0,6.9909797,19.63,20.048832,2026-09-06 02:17:00+00:00
2026-09-06 01:18:00+00:00,10.41,15.30963,11.64,19.233671,2696.52,3074.437,0.0,8.982346,20.73,20.1083,2026-09-06 02:18:00+00:00
2026-09-06 01:19:00+00:00,22.9,14.330432,28.65,17.392239,2627.63,2849.8555,0.0,10.478839,21.0,19.953362,2026-09-06 02:19:00+00:00
2026-09-06 01:20:00+00:00,15.35,16.224602,18.04,18.396173,2950.36,2765.793,0.72,8.331975,19.63,19.879536,2026-09-06 02:20:00+00:00
2026-09-06 01:21:00+00:00,10.07,15.826129,9.35,20.087442,2970.93,2789.6729,0.0,7.730123,20.82,20.050554,2026-09-06 02:21:00+00:00
2026-09-06 01:22:00+00:00,23.52,16.285055,24.7,19.098488,2859.72,2608.5593,0.0,8.428688,19.63,20.175373,2026-09-06 02:22:00+00:00
2026-09-06 01:23:00+00:00,14.49,14.498047,19.71,18.265245,2671.01,2666.3252,0.0,8.8077755,19.63,20.270449,2026-09-06 02:23:00+00:00
2026-09-06 01:24:00+00:00,8.0,15.7544155,10.65,17.896658,2844.59,2801.3564,1.1,3.9418154,19.85,20.21762,2026-09-06 02:24:00+00:00
2026-09-06 01:25:00+00:00,15.5,15.213902,17.17,17.080154,2517.21,2671.5676,0.0,2.3558009,20.87,20.165567,2026-09-06 02:25:00+00:00
2026-09-06 01:26:00+00:00,24.76,14.998131,31.2,17.755163,2804.0,2660.1724,0.0,4.257626,20.61,20.251293,2026-09-06 02:26:00+00:00
2026-09-06 01:27:00+00:00,14.56,14.534092,13.9,17.023796,2602.5,2729.1482,0.0,0.0,19.94,20.240334,2026-09-06 02:27:00+00:00
2026-09-06 01:28:00+00:00,8.77,15.458687,7.94,18.165646,2372.78,2699.3218,0.0,0.8268129,19.74,19.925167,2026-09-06 02:28:00+00:00
2026-09-06 01:29:00+00:00,12.12,14.210014,14.69,17.106405,2987.71,2762.5618,0.87,0.13935111,19.63,19.89686,2026-09-06 02:29:00+00:00
2026-09-06 01:30:00+00:00,14.41,14.082087,17.09,16.612976,2647.57,2674.27,0.0,0.0,19.63,20.038057,2026-09-06 02:30:00+00:00
2026-09-06 01:31:00+00:00,12.54,14.845558,17.04,17.072428,2622.63,2668.282,0.0,0.0,20.67,20.18731,2026-09-06 02:31:00+00:00
2026-09-06 01:32:00+00:00,8.0,14.05404,13.36,16.329767,2685.87,2658.5442,0.0,0.0,20.18,20.173023,2026-09-06 02:32:00+00:00
2026-09-06 01:33:00+00:00,11.82,14.067139,18.04,15.84575,2824.15,2624.5122,0.0,0.0,19.63,20.18731,2026-09-06 02:33:00+00:00
2026-09-06 01:34:00+00:00,9.87,13.819235,10.75,15.650258,2560.25,2644.614,0.01,0.0,21.02,20.199112,2026-09-06 02:34:00+00:00
2026-09-06 01:35:00+00:00,10.55,14.1289625,15.41,16.955736,2779.32,2614.162,0.0,0.0,19.63,20.105747,2026-09-06 02:35:00+00:00
2026-09-06 01:36:00+00:00,12.54,14.626172,14.3,16.791191,2442.84,2667.0378,0.77,0.0,19.63,20.071758,2026-09-06 02:36:00+00:00
2026-09-06 01:37:00+00:00,8.0,14.625699,11.68,17.895842,2737.95,2735.1807,0.24,0.0,20.99,20.103476,2026-09-06 02:37:00+00:00
2026-09-06 01:38:00+00:00,18.14,15.783817,17.41,18.710485,2590.42,2736.9229,0.65,11.105406,19.63,20.086792,2026-09-06 02:38:00+00:00
2026-09-06 01:39:00+00:00,17.12,14.705847,19.5,18.47045,2565.3,2632.6711,0.0,4.2456737,19.9,20.293447,2026-09-06 02:39:00+00:00
2026-09-06 01:40:00+00:00,10.19,15.123838,12.56,17.768272,2919.11,2639.8435,0.0,0.0,19.63,20.681368,2026-09-06 02:40:00+00:00
2026-09-06 01:41:00+00:00,14.26,15.312726,15.33,18.514397,2499.01,2635.8096,0.47,0.42761412,20.01,21.42712,2026-09-06 02:41:00+00:00
2026-09-06 01:42:00+00:00,18.84,15.854196,19.65,18.636414,2428.15,2778.5166,0.0,2.4185545,19.63,21.087563,2026-09-06 02:42:00+00:00
2026-09-06 01:43:00+00:00,12.11,14.21952,14.06,16.711508,2872.72,2665.868,0.0,0.0,20.37,21.015505,2026-09-06 02:43:00+00:00
2026-09-06 01:44:00+00:00,15.81,14.060374,19.93,15.801504,2581.68,2626.3452,0.0,0.0,19.63,20.783192,2026-09-06 02:44:00+00:00
2026-09-06 01:45:00+00:00,16.92,15.573485,17.25,15.406172,2793.62,2677.1682,0.43,0.0,19.63,21.101788,2026-09-06 02:45:00+00:00
2026-09-06 01:46:00+00:00,12.07,14.409538,16.14,16.300001,2816.93,2660.6343,0.11,0.0,19.63,21.174297,2026-09-06 02:46:00+00:00
2026-09-06 01:47:00+00:00,12.31,15.007775,10.77,17.021257,2582.6,2580.473,0.0,0.0,19.63,21.102072,2026-09-06 02:47:00+00:00
2026-09-06 01:48:00+00:00,22.97,15.574485,25.45,16.571905,2524.23,2687.6592,0.0,0.0,19.63,21.102072,2026-09-06 02:48:00+00:00
2026-09-06 01:49:00+00:00,16.97,16.620974,21.59,17.243979,2667.35,2631.8486,0.0,0.06617843,20.11,21.834991,2026-09-06 02:49:00+00:00
2026-09-06 01:50:00+00:00,20.5,14.901744,24.44,18.104486,2739.35,2586.1516,0.0,0.0,20.82,21.950886,2026-09-06 02:50:00+00:00
2026-09-06 01:51:00+00:00,18.04,15.661745,15.76,17.858318,2690.99,2706.4893,0.0,0.27977815,19.63,20.955347,2026-09-06 02:51:00+00:00
2026-09-06 01:52:00+00:00,10.65,15.868306,10.68,16.641027,2376.23,2588.369,0.0,0.0,19.63,21.190298,2026-09-06 02:52:00+00:00
2026-09-06 01:53:00+00:00,22.61,15.6808,31.5,18.461975,2289.75,2589.2878,0.0,0.0,19.82,20.18542,2026-09-06 02:53:00+00:00
2026-09-06 01:54:00+00:00,14.99,14.378629,19.18,18.230785,2833.65,2594.6433,0.0,0.0,19.63,20.05585,2026-09-06 02:54:00+00:00
2026-09-06 01:55:00+00:00,23.31,15.557781,25.92,18.025331,2238.82,2611.2195,0.0,0.0,20.99,20.149078,2026-09-06 02:55:00+00:00
2026-09-06 01:56:00+00:00,13.09,14.0496855,17.39,18.089046,2635.68,2630.14,0.08,0.0,20.21,20.037695,2026-09-06 02:56:00+00:00
2026-09-06 01:57:00+00:00,12.37,16.2356,13.62,19.411692,2575.61,2635.297,0.0,1.3352841,19.78,19.961033,2026-09-06 02:57:00+00:00
2026-09-06 01:58:00+00:00,13.01,15.744347,15.07,20.31388,2577.08,2595.9604,0.0,0.0,19.7,20.027117,2026-09-06 02:58:00+00:00
2026-09-06 01:59:00+00:00,8.54,15.297034,12.72,19.254398,2745.38,2715.9204,0.07,0.0,19.63,19.977669,2026-09-06 02:59:00+00:00
2026-09-06 02:00:00+00:00,13.77,15.384049,15.01,18.18188,2632.03,2588.1025,0.0,0.0,19.63,19.989414,2026-09-06 03:00:00+00:00
2026-09-06 02:01:00+00:00,20.67,14.1197605,20.37,18.561884,2736.37,2579.3228,0.0,0.0,20.99,19.989414,2026-09-06 03:01:00+00:00
2026-09-06 02:02:00+00:00,16.73,14.6477995,21.52,16.843782,2801.21,2579.4707,0.0,0.0,19.63,20.026468,2026-09-06 03:02:00+00:00
2026-09-06 02:03:00+00:00,9.29,15.223656,7.5,19.128542,2880.39,2567.2122,0.25,0.0,19.63,20.023087,2026-09-06 03:03:00+00:00
2026-09-06 02:04:00+00:00,12.55,15.726056,14.98,19.362114,2598.23,2606.762,0.77,0.0,20.09,20.024448,2026-09-06 03:04:00+00:00
2026-09-06 02:05:00+00:00,15.13,14.6039,17.48,16.009548,2527.32,2617.0457,0.0,0.0,19.63,19.959772,2026-09-06 03:05:00+00:00
2026-09-06 02:06:00+00:00,16.49,21.474628,23.29,17.490866,2556.8,2750.8572,0.0,0.29170188,19.63,19.9346,2026-09-06 03:06:00+00:00
2026-09-06 02:07:00+00:00,16.47,14.691199,17.21,16.736086,2657.86,2712.3672,0.0,0.057350166,19.9,19.916292,2026-09-06 03:07:00+00:00
2026-09-06 02:08:00+00:00,17.75,15.779458,21.64,17.720987,2856.78,2813.4578,0.0,0.15727335,19.63,20.03883,2026-09-06 03:08:00+00:00
2026-09-06 02:09:00+00:00,12.6,16.381685,7.78,19.464891,2533.8,2632.2776,0.0,0.112663634,20.42,19.98253,2026-09-06 03:09:00+00:00
2026-09-06 02:10:00+00:00,19.73,15.311297,23.28,17.654266,2763.36,2605.402,0.93,0.06265221,19.63,19.972288,2026-09-06 03:10:00+00:00
2026-09-06 02:11:00+00:00,12.28,14.566822,13.94,17.795628,2861.77,2773.4895,1.4,0.068319604,19.63,20.162525,2026-09-06 03:11:00+00:00
2026-09-06 02:12:00+00:00,17.66,14.414773,22.46,17.060587,2744.27,3143.417,0.63,0.034444798,19.78,20.22698,2026-09-06 03:12:00+00:00
2026-09-06 02:13:00+00:00,18.33,15.873945,20.67,17.919096,2523.59,3213.8582,0.0,0.037028167,20.06,20.095911,2026-09-06 03:13:00+00:00
2026-09-06 02:14:00+00:00,12.92,13.546305,15.99,16.257896,2797.76,3263.9033,0.0,0.09811862,20.23,20.101923,2026-09-06 03:14:00+00:00
2026-09-06 02:15:00+00:00,11.63,14.413827,15.02,16.517727,2738.14,3114.099,0.0,0.05766335,19.63,20.070942,2026-09-06 03:15:00+00:00
2026-09-06 02:16:00+00:00,15.5,15.180677,16.47,16.203617,2428.92,3070.0432,0.0,0.0,20.87,20.078936,2026-09-06 03:16:00+00:00
2026-09-06 02:17:00+00:00,11.84,14.051268,13.62,17.67974,2876.36,2630.9238,1.01,0.71294457,20.77,20.106775,2026-09-06 03:17:00+00:00
2026-09-06 02:18:00+00:00,12.39,14.90275,17.68,20.492624,2539.95,2600.9456,0.0,1.1143073,19.63,20.090322,2026-09-06 03:18:00+00:00
2026-09-06 02:19:00+00:00,14.09,13.659246,16.74,17.137308,2575.26,2695.8167,0.0,1.4689331,21.11,19.989426,2026-09-06 03:19:00+00:00
2026-09-06 02:20:00+00:00,8.0,15.058612,8.32,18.515326,2588.71,2942.0708,0.0,1.3552216,19.78,20.090637,2026-09-06 03:20:00+00:00
2026-09-06 02:21:00+00:00,8.0,14.657385,12.24,17.51389,2678.44,3098.8198,1.0,1.4678321,19.63,20.079643,2026-09-06 03:21:00+00:00
2026-09-06 02:22:00+00:00,15.31,13.573662,17.42,15.869868,2791.26,3498.2632,0.0,0.22106883,19.77,20.288631,2026-09-06 03:22:00+00:00
2026-09-06 02:23:00+00:00,13.62,14.495213,17.92,17.091192,2760.24,3600.059,0.25,0.0,20.05,20.111113,2026-09-06 03:23:00+00:00
2026-09-06 02:24:00+00:00,10.04,13.124958,12.22,16.936138,2694.83,3632.7297,1.06,0.74858713,19.63,20.067421,2026-09-06 03:24:00+00:00
2026-09-06 02:25:00+00:00,13.05,12.259335,13.77,15.73867,2597.42,3408.8345,0.0,2.4061377,20.07,20.006521,2026-09-06 03:25:00+00:00
2026-09-06 02:26:00+00:00,13.04,14.314289,15.46,15.629251,2823.32,3347.2815,0.0,0.0,20.24,20.073103,2026-09-06 03:26:00+00:00
2026-09-06 02:27:00+00:00,9.95,14.610258,7.56,16.722733,2771.81,3534.494,0.0,7.7700043,21.08,20.099138,2026-09-06 03:27:00+00:00
2026-09-06 02:28:00+00:00,11.99,13.954494,15.26,16.334108,2494.64,3186.2773,0.0,0.0,20.82,20.02969,2026-09-06 03:28:00+00:00
2026-09-06 02:29:00+00:00,17.32,15.066738,20.57,18.160461,2499.87,3403.8708,0.0,0.58121806,20.24,20.046864,2026-09-06 03:29:00+00:00
2026-09-06 02:30:00+00:00,15.34,14.735301,16.64,17.604198,2832.95,3548.3735,0.0,0.0,20.84,20.118412,2026-09-06 03:30:00+00:00
2026-09-06 02:31:00+00:00,22.44,15.343524,28.75,17.254562,2562.89,3209.6692,0.79,0.3276812,19.63,20.043165,2026-09-06 03:31:00+00:00
2026-09-06 02:32:00+00:00,14.32,13.053213,15.73,16.286386,2453.09,3281.869,0.0,0.052509896,19.63,20.076338,2026-09-06 03:32:00+00:00
2026-09-06 02:33:00+00:00,11.62,14.61868,12.04,16.204987,2603.39,3268.095,0.56,0.18978432,19.63,20.118567,2026-09-06 03:33:00+00:00
2026-09-06 02:34:00+00:00,23.27,14.899182,33.81,16.294737,2968.57,3348.63,0.0,0.2502582,19.63,19.962255,2026-09-06 03:34:00+00:00
2026-09-06 02:35:00+00:00,8.0,15.989462,11.39,18.080063,2651.04,3404.7944,0.0,0.2528795,19.63,20.123661,2026-09-06 03:35:00+00:00
2026-09-06 02:36:00+00:00,15.92,13.531309,24.17,16.698215,2737.87,3194.9214,0.0,0.42993584,19.63,20.025496,2026-09-06 03:36:00+00:00
2026-09-06 02:37:00+00:00,19.26,13.853871,23.71,17.402742,2834.66,3252.0518,0.0,0.0025551263,19.63,20.007414,2026-09-06 03:37:00+00:00
2026-09-06 02:38:00+00:00,16.98,14.602554,19.07,16.544428,2669.01,3220.2747,0.85,0.0,19.63,20.110971,2026-09-06 03:38:00+00:00
2026-09-06 02:39:00+00:00,22.28,14.751819,28.15,15.561219,2714.12,3169.9492,0.0,0.0,20.18,19.975687,2026-09-06 03:39:00+00:00
2026-09-06 02:40:00+00:00,10.27,14.279698,16.06,17.964485,2762.91,3229.578,0.0,0.0,19.86,20.102224,2026-09-06 03:40:00+00:00
2026-09-06 02:41:00+00:00,16.11,12.96802,15.88,14.462571,2594.4,2990.0515,0.45,0.37525967,19.63,20.052643,2026-09-06 03:41:00+00:00
2026-09-06 02:42:00+00:00,16.38,14.133001,16.54,15.482143,2832.31,2957.6895,0.26,0.1394666,19.63,20.046988,2026-09-06 03:42:00+00:00
2026-09-06 02:43:00+00:00,17.62,15.576268,12.75,18.703943,2413.49,2994.9448,0.33,0.0,20.58,19.988226,2026-09-06 03:43:00+00:00
2026-09-06 02:44:00+00:00,9.35,15.915061,13.04,18.329727,2700.83,2880.2126,0.44,0.14959244,19.63,20.09746,2026-09-06 03:44:00+00:00
2026-09-06 02:45:00+00:00,17.83,15.634933,20.71,18.994253,2642.63,2888.793,0.0,0.21524759,19.63,20.053558,2026-09-06 03:45:00+00:00
2026-09-06 02:46:00+00:00,8.0,15.399205,16.72,18.380836,2700.23,3302.754,0.0,0.34698036,20.04,20.030827,2026-09-06 03:46:00+00:00
2026-09-06 02:47:00+00:00,16.59,15.017489,18.26,15.923638,2724.32,2849.138,0.0,0.21401025,19.88,20.223574,2026-09-06 03:47:00+00:00
2026-09-06 02:48:00+00:00,14.8,14.241635,20.73,17.023611,2659.73,2733.3628,0.0,0.0,19.63,20.173367,2026-09-06 03:48:00+00:00
2026-09-06 02:49:00+00:00,16.59,14.995119,20.93,17.67269,2672.37,2779.0425,0.16,0.0,19.63,20.231527,2026-09-06 03:49:00+00:00
2026-09-06 02:50:00+00:00,13.27,14.39321,16.25,16.9725,2830.92,2637.3672,0.0,0.011333397,19.63,20.252876,2026-09-06 03:50:00+00:00
2026-09-06 02:51:00+00:00,8.0,14.708664,8.37,17.000628,2735.86,2816.0461,0.0,0.0,20.57,20.289639,2026-09-06 03:51:00+00:00
2026-09-06 02:52:00+00:00,18.4,14.396871,16.81,18.231962,2569.88,2853.0547,0.0,0.49631765,19.63,20.21272,2026-09-06 03:52:00+00:00
2026-09-06 02:53:00+00:00,17.77,13.325563,21.53,16.747427,2796.37,2701.9912,0.0,0.0,21.0,20.128391,2026-09-06 03:53:00+00:00
2026-09-06 02:54:00+00:00,18.15,16.253113,23.6,19.38403,2581.41,2818.231,0.91,0.0,20.64,20.141182,2026-09-06 03:54:00+00:00
2026-09-06 02:55:00+00:00,14.54,16.974382,17.08,19.177145,2530.06,2805.195,0.98,0.0,19.63,19.816061,2026-09-06 03:55:00+00:00
2026-09-06 02:56:00+00:00,14.54,18.124638,18.7,19.370176,2704.13,2793.0295,0.0,0.0,19.63,19.967089,2026-09-06 03:56:00+00:00
2026-09-06 02:57:00+00:00,17.9,18.164062,18.78,18.176025,2685.91,2751.45,0.0,0.0,19.9,19.969587,2026-09-06 03:57:00+00:00
2026-09-06 02:58:00+00:00,15.41,20.918676,17.8,19.331074,2451.66,2818.813,0.14,0.0,20.69,20.211994,2026-09-06 03:58:00+00:00
2026-09-06 02:59:00+00:00,22.43,15.5091715,26.15,17.48476,2723.43,2746.6475,0.09,0.0,19.63,20.176558,2026-09-06 03:59:00+00:00
2026-09-06 03:00:00+00:00,9.08,15.42007,11.15,17.69725,2782.22,2783.2148,0.31,0.0,20.93,20.15456,2026-09-06 04:00:00+00:00
2026-09-06 03:01:00+00:00,11.56,15.261993,13.98,17.982569,2661.64,2816.7898,0.0,0.0,19.63,19.93531,2026-09-06 04:01:00+00:00
2026-09-06 03:02:00+00:00,20.34,15.483992,23.01,17.534693,2768.6,2801.1003,0.0,0.0137373125,19.63,20.18425,2026-09-06 04:02:00+00:00
2026-09-06 03:03:00+00:00,20.13,14.619076,20.94,16.843462,2939.09,2725.5051,0.0,0.0060469056,20.24,20.152664,2026-09-06 04:03:00+00:00
2026-09-06 03:04:00+00:00,8.0,16.384874,8.65,19.147467,2450.84,2929.4514,0.0,0.0,19.96,20.164282,2026-09-06 04:04:00+00:00
2026-09-06 03:05:00+00:00,18.29,14.696153,18.02,17.145592,2828.82,2750.4536,0.0,0.0,19.63,20.019993,2026-09-06 04:05:00+00:00
2026-09-06 03:06:00+00:00,19.31,15.69532,19.64,17.037046,2726.11,2795.812,0.0,0.0,19.63,20.123648,2026-09-06 04:06:00+00:00
2026-09-06 03:07:00+00:00,13.2,15.59355,15.98,18.25744,2455.51,2797.8774,0.32,0.0,19.63,20.159988,2026-09-06 04:07:00+00:00
2026-09-06 03:08:00+00:00,10.94,15.310174,11.43,17.445734,2430.66,2766.4417,0.2,0.0,19.63,20.09102,2026-09-06 04:08:00+00:00
2026-09-06 03:09:00+00:00,11.94,16.386082,14.03,18.620691,2580.89,2716.4224,0.49,0.0,19.63,20.158548,2026-09-06 04:09:00+00:00
2026-09-06 03:10:00+00:00,18.65,18.810266,18.45,18.986094,2590.94,2677.4224,0.0,0.0,19.63,20.199564,2026-09-06 04:10:00+00:00
2026-09-06 03:11:00+00:00,15.04,15.805466,23.72,19.103573,2713.63,2693.401,0.0,0.0,20.01,19.957243,2026-09-06 04:11:00+00:00
2026-09-06 03:12:00+00:00,10.6,15.542182,12.84,17.71601,2691.95,2726.0234,0.0,0.0,20.42,20.05512,2026-09-06 04:12:00+00:00
2026-09-06 03:13:00+00:00,13.85,15.958039,17.04,18.884851,2704.82,2712.8887,0.23,0.0,19.63,20.070421,2026-09-06 04:13:00+00:00
2026-09-06 03:14:00+00:00,22.73,15.386262,26.6,18.251501,2587.65,2746.3557,0.0,0.0,19.63,19.990814,2026-09-06 04:14:00+00:00
2026-09-06 03:15:00+00:00,19.35,15.260396,19.82,18.828716,2732.9,2698.9219,0.26,0.0,20.64,20.091797,2026-09-06 04:15:00+00:00
2026-09-06 03:16:00+00:00,12.43,15.296804,11.83,18.475998,2530.4,2742.0544,0.0,0.0,19.63,20.036816,2026-09-06 04:16:00+00:00
2026-09-06 03:17:00+00:00,14.15,14.690511,18.72,17.513899,2620.4,2626.5942,0.0,0.0,20.79,20.06841,2026-09-06 04:17:00+00:00
